Datetime,Data0,cash
2011-11-09 00:00:00+00:00,6850123.2,17486971.509910047
2011-11-10 00:00:00+00:00,0.0,23142809.243710034
2011-11-11 00:00:00+00:00,0.0,22570140.716020044
2011-11-14 00:00:00+00:00,0.0,22420864.419160035
2011-11-15 00:00:00+00:00,0.0,22331634.358540036
2011-11-16 00:00:00+00:00,0.0,23781332.875540033
2011-11-17 00:00:00+00:00,7094044.8,16794983.933230035
2011-11-18 00:00:00+00:00,6938913.6,18087743.933230042
2011-11-21 00:00:00+00:00,6927832.8,18180083.933230046
2011-11-22 00:00:00+00:00,6921417.6,18233543.93323005
2011-11-23 00:00:00+00:00,0.0,25893808.269880015
2011-11-24 00:00:00+00:00,0.0,25785240.44101001
2011-11-25 00:00:00+00:00,7578035.999999999,17685613.302910037
2011-11-28 00:00:00+00:00,0.0,24565057.751440007
2011-11-29 00:00:00+00:00,0.0,24107378.94985001
2011-11-30 00:00:00+00:00,0.0,25146728.223610055
2011-12-01 00:00:00+00:00,7691720.399999999,17564041.08886006
2011-12-02 00:00:00+00:00,7637666.399999999,18014491.088860042
2011-12-05 00:00:00+00:00,7551835.2,18729751.088860046
2011-12-06 00:00:00+00:00,7502367.6,19141981.088860046
2011-12-07 00:00:00+00:00,0.0,26409367.678960066
2011-12-08 00:00:00+00:00,0.0,24434498.33632007
2011-12-09 00:00:00+00:00,0.0,24599765.881840065
2011-12-12 00:00:00+00:00,7252574.399999999,17811010.04590005
2011-12-13 00:00:00+00:00,0.0,26345479.908100024
2011-12-14 00:00:00+00:00,7836879.6,18844243.827520043
2011-12-15 00:00:00+00:00,0.0,28769430.13042003
2011-12-16 00:00:00+00:00,0.0,28845903.06250006
2011-12-19 00:00:00+00:00,0.0,28224723.423760045
2011-12-20 00:00:00+00:00,8380584.0,19454243.571520045
2011-12-21 00:00:00+00:00,8304379.199999999,18819203.571520064
2011-12-22 00:00:00+00:00,0.0,24805646.810020078
2011-12-23 00:00:00+00:00,7386854.399999999,17481889.92106009
2011-12-26 00:00:00+00:00,7336051.199999999,17058529.921060078
2011-12-27 00:00:00+00:00,7265894.399999999,16473889.921060054
2011-12-28 00:00:00+00:00,7264857.6,16465249.92106004
2011-12-29 00:00:00+00:00,0.0,23842049.336740036
2011-12-30 00:00:00+00:00,0.0,24437509.158040065
